Canto Primeiro	c1	1	11	1	Ouvi, que não vereis com vãs façanhas,
Canto Primeiro	c1	1	11	2	Fantásticas, fingidas, mentirosas,
Canto Primeiro	c1	1	11	3	Louvar os vossos, como nas estranhas
Canto Primeiro	c1	1	11	4	Musas, de engrandecer-se desejosas:
Canto Primeiro	c1	1	11	5	As verdadeiras vossas são tamanhas,
Canto Primeiro	c1	1	11	6	Que excedem as sonhadas, fabulosas;
Canto Primeiro	c1	1	11	7	Que excedem Rodamonte, e o vão Rugeiro,
Canto Primeiro	c1	1	11	8	E Orlando, inda que fora verdadeiro,
Canto Primeiro	c1	1	12	1	Por estes vos darei um Nuno fero,
Canto Primeiro	c1	1	12	2	Que fez ao Rei o ao Reino tal serviço,
Canto Primeiro	c1	1	12	3	Um Egas, e um D. Fuas, que de Homero
Canto Primeiro	c1	1	12	4	A cítara para eles só cobiço.
Canto Primeiro	c1	1	12	5	Pois pelos doze Pares dar-vos quero
Canto Primeiro	c1	1	12	6	Os doze de Inglaterra, e o seu Magriço;
Canto Primeiro	c1	1	12	7	Dou-vos também aquele ilustre Gama,
Canto Primeiro	c1	1	12	8	Que para si de Eneias toma a fama.
Canto Primeiro	c1	1	13	1	Pois se a troco de Carlos, Rei de França,
Canto Primeiro	c1	1	13	2	Ou de César, quereis igual memória,
Canto Primeiro	c1	1	13	3	Vede o primeiro Afonso, cuja lança
Canto Primeiro	c1	1	13	4	Escura faz qualquer estranha glória;
Canto Primeiro	c1	1	13	5	E aquele que a seu Reino a segurança
Canto Primeiro	c1	1	13	6	Deixou com a grande e próspera vitória;
Canto Primeiro	c1	1	13	7	Outro Joane, invicto cavaleiro,
Canto Primeiro	c1	1	13	8	O quarto e quinto Afonsos, e o terceiro.
Canto Primeiro	c1	1	14	1	Nem deixarão meus versos esquecidos
Canto Primeiro	c1	1	14	2	Aqueles que nos Reinos lá da Aurora
Canto Primeiro	c1	1	14	3	Fizeram, só por armas tão subidos,
Canto Primeiro	c1	1	14	4	Vossa bandeira sempre vencedora:
Canto Primeiro	c1	1	14	5	Um Pacheco fortíssimo, e os temidos
Canto Primeiro	c1	1	14	6	Almeidas, por quem sempre o Tejo chora;
Canto Primeiro	c1	1	14	7	Albuquerque terríbil, Castro forte,
Canto Primeiro	c1	1	14	8	E outros em quem poder não teve a morte.
Canto Primeiro	c1	1	15	1	E enquanto eu estes canto, e a vós não posso,
Canto Primeiro	c1	1	15	2	Sublime Rei, que não me atrevo a tanto,
Canto Primeiro	c1	1	15	3	Tomai as rédeas vós do Reino vosso:
Canto Primeiro	c1	1	15	4	Dareis matéria a nunca ouvido canto.
Canto Primeiro	c1	1	15	5	Comecem a sentir o peso grosso
Canto Primeiro	c1	1	15	6	(Que pelo mundo todo faça espanto)
Canto Primeiro	c1	1	15	7	De exércitos e feitos singulares,
Canto Primeiro	c1	1	15	8	De África as terras, e do Oriente os marços,
Canto Primeiro	c1	1	16	1	Em vós os olhos tem o Mouro frio,
Canto Primeiro	c1	1	16	2	Em quem vê seu exício afigurado;
Canto Primeiro	c1	1	16	3	Só com vos ver o bárbaro Gentio
Canto Primeiro	c1	1	16	4	Mostra o pescoço ao jugo já inclinado;
Canto Primeiro	c1	1	16	5	Tethys todo o cerúleo senhorio
Canto Primeiro	c1	1	16	6	Tem para vós por dote aparelhado;
Canto Primeiro	c1	1	16	7	Que afeiçoada ao gesto belo e tenro,
Canto Primeiro	c1	1	16	8	Deseja de comprar-vos para genro.
Canto Primeiro	c1	1	17	1	Em vós se vêm da olímpica morada
Canto Primeiro	c1	1	17	2	Dos dois avós as almas cá famosas,
Canto Primeiro	c1	1	17	3	Uma na paz angélica dourada,
Canto Primeiro	c1	1	17	4	Outra pelas batalhas sanguinosas;
Canto Primeiro	c1	1	17	5	Em vós esperam ver-se renovada
Canto Primeiro	c1	1	17	6	Sua memória e obras valerosas;
Canto Primeiro	c1	1	17	7	E lá vos tem lugar, no fim da idade,
Canto Primeiro	c1	1	17	8	No templo da suprema Eternidade.
Canto Primeiro	c1	1	18	1	Mas enquanto este tempo passa lento
Canto Primeiro	c1	1	18	2	De regerdes os povos, que o desejam,
Canto Primeiro	c1	1	18	3	Dai vós favor ao novo atrevimento,
Canto Primeiro	c1	1	18	4	Para que estes meus versos vossos sejam;
Canto Primeiro	c1	1	18	5	E vereis ir cortando o salso argento
Canto Primeiro	c1	1	18	6	Os vossos Argonautas, por que vejam
Canto Primeiro	c1	1	18	7	Que são vistos de vós no mar irado,
Canto Primeiro	c1	1	18	8	E costumai-vos já a ser invocado.
Canto Primeiro	c1	1	19	1	Já no largo Oceano navegavam,
Canto Primeiro	c1	1	19	2	As inquietas ondas apartando;
Canto Primeiro	c1	1	19	3	Os ventos brandamente respiravam,
Canto Primeiro	c1	1	19	4	Das naus as velas côncavas inchando;
Canto Primeiro	c1	1	19	5	Da branca escuma os mares se mostravam
Canto Primeiro	c1	1	19	6	Cobertos, onde as proas vão cortando
Canto Primeiro	c1	1	19	7	As marítimas águas consagradas,
Canto Primeiro	c1	1	19	8	Que do gado de Próteo são cortadas
Canto Primeiro	c1	1	20	1	Quando os Deuses no Olimpo luminoso,
Canto Primeiro	c1	1	20	2	Onde o governo está da humana gente,
Canto Primeiro	c1	1	20	3	Se ajuntam em concílio glorioso
Canto Primeiro	c1	1	20	4	Sobre as cousas futuras do Oriente.
Canto Primeiro	c1	1	20	5	Pisando o cristalino Céu formoso,
Canto Primeiro	c1	1	20	6	Vêm pela Via-Láctea juntamente,
Canto Primeiro	c1	1	20	7	Convocados da parte do Tonante,
Canto Primeiro	c1	1	20	8	Pelo neto gentil do velho Atlante.
Canto Primeiro	c1	1	21	1	Deixam dos sete Céus o regimento,
Canto Primeiro	c1	1	21	2	Que do poder mais alto lhe foi dado,
Canto Primeiro	c1	1	21	3	Alto poder, que só co'o pensamento
Canto Primeiro	c1	1	21	4	Governa o Céu, a Terra, e o Mar irado.
Canto Primeiro	c1	1	21	5	Ali se acharam juntos num momento
Canto Primeiro	c1	1	21	6	Os que habitam o Arcturo congelado,
Canto Primeiro	c1	1	21	7	E os que o Austro tem, e as partes onde
Canto Primeiro	c1	1	21	8	A Aurora nasce, e o claro Sol se esconde.
Canto Primeiro	c1	1	22	1	Estava o Padre ali sublime e dino,
Canto Primeiro	c1	1	22	2	Que vibra os feros raios de Vulcano,
Canto Primeiro	c1	1	22	3	Num assento de estrelas cristalino,
Canto Primeiro	c1	1	22	4	Com gesto alto, severo e soberano.
Canto Primeiro	c1	1	22	5	Do rosto respirava um ar divino,
Canto Primeiro	c1	1	22	6	Que divino tornara um corpo humano;
Canto Primeiro	c1	1	22	7	Com uma coroa e ceptro rutilante,
Canto Primeiro	c1	1	22	8	De outra pedra mais clara que diamante.
Canto Primeiro	c1	1	23	1	Em luzentes assentos, marchetados
Canto Primeiro	c1	1	23	2	De ouro e de perlas, mais abaixo estavam
Canto Primeiro	c1	1	23	3	Os outros Deuses todos assentados,
Canto Primeiro	c1	1	23	4	Como a razão e a ordem concertavam:
Canto Primeiro	c1	1	23	5	Precedem os antíguos mais honrados;
Canto Primeiro	c1	1	23	6	Mais abaixo os menores se assentavam;
Canto Primeiro	c1	1	23	7	Quando Júpiter alto, assim dizendo,
Canto Primeiro	c1	1	23	8	C'um tom de voz começa, grave e horrendo:
Canto Primeiro	c1	1	24	1	"Eternos moradores do luzente
Canto Primeiro	c1	1	24	2	Estelífero pólo, e claro assento,
Canto Primeiro	c1	1	24	3	Se do grande valor da forte gente
Canto Primeiro	c1	1	24	4	De Luso não perdeis o pensamento,
Canto Primeiro	c1	1	24	5	Deveis de ter sabido claramente,
Canto Primeiro	c1	1	24	6	Como é dos fados grandes certo intento,
Canto Primeiro	c1	1	24	7	Que por ela se esqueçam os humanos
Canto Primeiro	c1	1	24	8	De Assírios, Persas, Gregos e Romanos.
Canto Primeiro	c1	1	25	1	"Já lhe foi (bem o vistes) concedido
Canto Primeiro	c1	1	25	2	C'um poder tão singelo e tão pequeno,
Canto Primeiro	c1	1	25	3	Tomar ao Mouro forte e guarnecido
Canto Primeiro	c1	1	25	4	Toda a terra, que rega o Tejo ameno:
Canto Primeiro	c1	1	25	5	Pois contra o Castelhano tão temido,
Canto Primeiro	c1	1	25	6	Sempre alcançou favor do Céu sereno.
Canto Primeiro	c1	1	25	7	Assim que sempre, enfim, com fama e glória,
Canto Primeiro	c1	1	25	8	Teve os troféus pendentes da vitória.
Canto Primeiro	c1	1	26	1	"Deixo, Deuses, atrás a fama antiga,
Canto Primeiro	c1	1	26	2	Que coa gente de Rómulo alcançaram,
Canto Primeiro	c1	1	26	3	Quando com Viriato, na inimiga
Canto Primeiro	c1	1	26	4	Guerra romana tanto se afamaram;
Canto Primeiro	c1	1	26	5	Também deixo a memória, que os obriga
Canto Primeiro	c1	1	26	6	A grande nome, quando alevantaram
Canto Primeiro	c1	1	26	7	Um por seu capitão, que peregrino
Canto Primeiro	c1	1	26	8	Fingiu na cerva espírito divino.
Canto Primeiro	c1	1	27	1	"Agora vedes bem que, cometendo
Canto Primeiro	c1	1	27	2	O duvidoso mar num lenho leve,
Canto Primeiro	c1	1	27	3	Por vias nunca usadas, não temendo
Canto Primeiro	c1	1	27	4	De Áf rico e Noto a força, a mais se atreve:
Canto Primeiro	c1	1	27	5	Que havendo tanto já que as partes vendo
Canto Primeiro	c1	1	27	6	Onde o dia é comprido e onde breve,
Canto Primeiro	c1	1	27	7	Inclinam seu propósito e porfia
Canto Primeiro	c1	1	27	8	A ver os berços onde nasce o dia.
Canto Primeiro	c1	1	28	1	"Prometido lhe está do Fado eterno,
Canto Primeiro	c1	1	28	2	Cuja alta Lei não pode ser quebrada,
Canto Primeiro	c1	1	28	3	Que tenham longos tempos o governo
Canto Primeiro	c1	1	28	4	Do mar, que vê do Sol a roxa entrada.
Canto Primeiro	c1	1	28	5	Nas águas têm passado o duro inverno;
Canto Primeiro	c1	1	28	6	A gente vem perdida e trabalhada;
Canto Primeiro	c1	1	28	7	Já parece bem feito que lhe seja
Canto Primeiro	c1	1	28	8	Mostrada a nova terra, que deseja.
Canto Primeiro	c1	1	29	1	"E porque, como vistes, têm passados
Canto Primeiro	c1	1	29	2	Na viagem tão ásperos perigos,
Canto Primeiro	c1	1	29	3	Tantos climas e céus experimentados,
Canto Primeiro	c1	1	29	4	Tanto furor de ventos inimigos,
Canto Primeiro	c1	1	29	5	Que sejam, determino, agasalhados
Canto Primeiro	c1	1	29	6	Nesta costa africana, como amigos.
Canto Primeiro	c1	1	29	7	E tendo guarnecida a lassa frota,
Canto Primeiro	c1	1	29	8	Tornarão a seguir sua longa rota."
Canto Primeiro	c1	1	30	1	Estas palavras Júpiter dizia,
Canto Primeiro	c1	1	30	2	Quando os Deuses por ordem respondendo,
Canto Primeiro	c1	1	30	3	Na sentença um do outro diferia,
Canto Primeiro	c1	1	30	4	Razões diversas dando e recebendo.
Canto Primeiro	c1	1	30	5	O padre Baco ali não consentia
Canto Primeiro	c1	1	30	6	No que Júpiter disse, conhecendo
Canto Primeiro	c1	1	30	7	Que esquecerão seus feitos no Oriente,
Canto Primeiro	c1	1	30	8	Se lá passar a Lusitana gente.
Canto Primeiro	c1	1	31	1	Ouvido tinha aos Fados que viria
Canto Primeiro	c1	1	31	2	Uma gente fortíssima de Espanha
Canto Primeiro	c1	1	31	3	Pelo mar alto, a qual sujeitaria
Canto Primeiro	c1	1	31	4	Da índia tudo quanto Dóris banha,
Canto Primeiro	c1	1	31	5	E com novas vitórias venceria
Canto Primeiro	c1	1	31	6	A fama antiga, ou sua, ou fosse estranha.
Canto Primeiro	c1	1	31	7	Altamente lhe dói perder a glória,
Canto Primeiro	c1	1	31	8	De que Nisa celebra inda a memória.
Canto Primeiro	c1	1	32	1	Vê que já teve o Indo sojugado,
Canto Primeiro	c1	1	32	2	E nunca lhe tirou Fortuna, ou caso,
Canto Primeiro	c1	1	32	3	Por vencedor da Índia ser cantado
Canto Primeiro	c1	1	32	4	De quantos bebem a água de Parnaso.
Canto Primeiro	c1	1	32	5	Teme agora que seja sepultado
Canto Primeiro	c1	1	32	6	Seu tão célebre nome em negro vaso
Canto Primeiro	c1	1	32	7	D'água do esquecimento, se lá chegam
Canto Primeiro	c1	1	32	8	Os fortes Portugueses, que navegam.
Canto Primeiro	c1	1	33	1	Sustentava contra ele Vénus bela,
Canto Primeiro	c1	1	33	2	Afeiçoada à gente Lusitana,
Canto Primeiro	c1	1	33	3	Por quantas qualidades via nela
Canto Primeiro	c1	1	33	4	Da antiga tão amada sua Romana;
Canto Primeiro	c1	1	33	5	Nos fortes corações, na grande estrela,
Canto Primeiro	c1	1	33	6	Que mostraram na terra Tingitana,
Canto Primeiro	c1	1	33	7	E na língua, na qual quando imagina,
Canto Primeiro	c1	1	33	8	Com pouca corrupção crê que é a Latina.
Canto Primeiro	c1	1	34	1	Estas causas moviam Citereia,
Canto Primeiro	c1	1	34	2	E mais, porque das Parcas claro entende
Canto Primeiro	c1	1	34	3	Que há de ser celebrada a clara Deia,
Canto Primeiro	c1	1	34	4	Onde a gente belígera se estende.
Canto Primeiro	c1	1	34	5	Assim que, um pela infâmia, que arreceia,
Canto Primeiro	c1	1	34	6	E o outro pelas honras, que pretende,
Canto Primeiro	c1	1	34	7	Debatem, e na porfia permanecem;
Canto Primeiro	c1	1	34	8	A qualquer seus amigos favorecem.
Canto Primeiro	c1	1	35	1	Qual Austro fero, ou Bóreas na espessura
Canto Primeiro	c1	1	35	2	De silvestre arvoredo abastecida,
Canto Primeiro	c1	1	35	3	Rompendo os ramos vão da mata escura,
Canto Primeiro	c1	1	35	4	Com ímpeto e braveza desmedida;
Canto Primeiro	c1	1	35	5	Brama toda a montanha, o som murmura,
Canto Primeiro	c1	1	35	6	Rompem-se as folhas, ferve a serra erguida:
Canto Primeiro	c1	1	35	7	Tal andava o tumulto levantado,
Canto Primeiro	c1	1	35	8	Entre os Deuses, no Olimpo consagrado.
Canto Primeiro	c1	1	36	1	Mas Marte, que da Deusa sustentava
Canto Primeiro	c1	1	36	2	Entre todos as partes em porfia,
Canto Primeiro	c1	1	36	3	Ou porque o amor antigo o obrigava,
Canto Primeiro	c1	1	36	4	Ou porque a gente forte o merecia,
Canto Primeiro	c1	1	36	5	De entre os Deuses em pé se levantava:
Canto Primeiro	c1	1	36	6	Merencório no gesto parecia;
Canto Primeiro	c1	1	36	7	O forte escudo ao colo pendurado
Canto Primeiro	c1	1	36	8	Deitando para trás, medonho e irado,
Canto Primeiro	c1	1	37	1	A viseira do elmo de diamante
Canto Primeiro	c1	1	37	2	Alevantando um pouco, mui seguro,
Canto Primeiro	c1	1	37	3	Por dar seu parecer, se pôs diante
Canto Primeiro	c1	1	37	4	De Júpiter, armado, forte e duro:
Canto Primeiro	c1	1	37	5	E dando uma pancada penetrante,
Canto Primeiro	c1	1	37	6	Com o conto do bastão no sólio puro,
Canto Primeiro	c1	1	37	7	O Céu tremeu, e Apolo, de torvado,
Canto Primeiro	c1	1	37	8	Um pouco a luz perdeu, como enfiado.
Canto Primeiro	c1	1	38	1	E disse assim: "Ó Padre, a cujo império
Canto Primeiro	c1	1	38	2	Tudo aquilo obedece, que criaste,
